ID;Descrição da Imagem;arquivo;Conjunto Som Associado
830;NumericosCL-Seis-Medio-BordaGrossa-Amarelo;NumericosCL/Seis-M-BG-Amarelo.png;1
831;NumericosCL-Seis-Medio-BordaPreenchida-Amarelo;NumericosCL/Seis-M-BP-Amarelo.png;1
832;NumericosCL-Seis-Grande-BordaFina-Amarelo;NumericosCL/Seis-G-BF-Amarelo.png;1
833;NumericosCL-Seis-Grande-BordaGrossa-Amarelo;NumericosCL/Seis-G-BG-Amarelo.png;1
834;NumericosCL-Seis-Grande-BordaPreenchida-Amarelo;NumericosCL/Seis-G-BP-Amarelo.png;1
835;NumericosCL-Sete-Pequeno-BordaFina-Amarelo;NumericosCL/Sete-P-BF-Amarelo.png;1
836;NumericosCL-Sete-Pequeno-BordaGrossa-Amarelo;NumericosCL/Sete-P-BG-Amarelo.png;1
837;NumericosCL-Sete-Pequeno-BordaPreenchida-Amarelo;NumericosCL/Sete-P-BP-Amarelo.png;1
838;NumericosCL-Sete-Medio-BordaFina-Amarelo;NumericosCL/Sete-M-BF-Amarelo.png;1
839;NumericosCL-Sete-Medio-BordaGrossa-Amarelo;NumericosCL/Sete-M-BG-Amarelo.png;1
840;NumericosCL-Sete-Medio-BordaPreenchida-Amarelo;NumericosCL/Sete-M-BP-Amarelo.png;1
841;NumericosCL-Sete-Grande-BordaFina-Amarelo;NumericosCL/Sete-G-BF-Amarelo.png;1
842;NumericosCL-Sete-Grande-BordaGrossa-Amarelo;NumericosCL/Sete-G-BG-Amarelo.png;1
843;NumericosCL-Sete-Grande-BordaPreenchida-Amarelo;NumericosCL/Sete-G-BP-Amarelo.png;1
844;NumericosCL-Oito-Pequeno-BordaFina-Amarelo;NumericosCL/Oito-P-BF-Amarelo.png;1
845;NumericosCL-Oito-Pequeno-BordaGrossa-Amarelo;NumericosCL/Oito-P-BG-Amarelo.png;1
846;NumericosCL-Oito-Pequeno-BordaPreenchida-Amarelo;NumericosCL/Oito-P-BP-Amarelo.png;1
847;NumericosCL-Oito-Medio-BordaFina-Amarelo;NumericosCL/Oito-M-BF-Amarelo.png;1
848;NumericosCL-Oito-Medio-BordaGrossa-Amarelo;NumericosCL/Oito-M-BG-Amarelo.png;1
849;NumericosCL-Oito-Medio-BordaPreenchida-Amarelo;NumericosCL/Oito-M-BP-Amarelo.png;1
850;NumericosCL-Oito-Grande-BordaFina-Amarelo;NumericosCL/Oito-G-BF-Amarelo.png;1
851;NumericosCL-Oito-Grande-BordaGrossa-Amarelo;NumericosCL/Oito-G-BG-Amarelo.png;1
852;NumericosCL-Oito-Grande-BordaPreenchida-Amarelo;NumericosCL/Oito-G-BP-Amarelo.png;1
853;NumericosCL-Nove-Pequeno-BordaFina-Amarelo;NumericosCL/Nove-P-BF-Amarelo.png;1
854;NumericosCL-Nove-Pequeno-BordaGrossa-Amarelo;NumericosCL/Nove-P-BG-Amarelo.png;1
855;NumericosCL-Nove-Pequeno-BordaPreenchida-Amarelo;NumericosCL/Nove-P-BP-Amarelo.png;1
856;NumericosCL-Nove-Medio-BordaFina-Amarelo;NumericosCL/Nove-M-BF-Amarelo.png;1
857;NumericosCL-Nove-Medio-BordaGrossa-Amarelo;NumericosCL/Nove-M-BG-Amarelo.png;1
858;NumericosCL-Nove-Medio-BordaPreenchida-Amarelo;NumericosCL/Nove-M-BP-Amarelo.png;1
859;NumericosCL-Nove-Grande-BordaFina-Amarelo;NumericosCL/Nove-G-BF-Amarelo.png;1
860;NumericosCL-Nove-Grande-BordaGrossa-Amarelo;NumericosCL/Nove-G-BG-Amarelo.png;1
861;NumericosCL-Nove-Grande-BordaPreenchida-Amarelo;NumericosCL/Nove-G-BP-Amarelo.png;1
862;NumericosCL-Dez-Pequeno-BordaFina-Amarelo;NumericosCL/Dez-P-BF-Amarelo.png;1
863;NumericosCL-Dez-Pequeno-BordaGrossa-Amarelo;NumericosCL/Dez-P-BG-Amarelo.png;1
864;NumericosCL-Dez-Pequeno-BordaPreenchida-Amarelo;NumericosCL/Dez-P-BP-Amarelo.png;1
865;NumericosCL-Dez-Medio-BordaFina-Amarelo;NumericosCL/Dez-M-BF-Amarelo.png;1
866;NumericosCL-Dez-Medio-BordaGrossa-Amarelo;NumericosCL/Dez-M-BG-Amarelo.png;1
867;NumericosCL-Dez-Medio-BordaPreenchida-Amarelo;NumericosCL/Dez-M-BP-Amarelo.png;1
868;NumericosCL-Dez-Grande-BordaFina-Amarelo;NumericosCL/Dez-G-BF-Amarelo.png;1
869;NumericosCL-Dez-Grande-BordaGrossa-Amarelo;NumericosCL/Dez-G-BG-Amarelo.png;1
870;NumericosCL-Dez-Grande-BordaPreenchida-Amarelo;NumericosCL/Dez-G-BP-Amarelo.png;1
871;NumericosCL-Zero-Pequeno-BordaFina-Azul;NumericosCL/Zero-P-BF-Azul.png;1
872;NumericosCL-Zero-Pequeno-BordaGrossa-Azul;NumericosCL/Zero-P-BG-Azul.png;1
873;NumericosCL-Zero-Pequeno-BordaPreenchida-Azul;NumericosCL/Zero-P-BP-Azul.png;1
874;NumericosCL-Zero-Medio-BordaFina-Azul;NumericosCL/Zero-M-BF-Azul.png;1
875;NumericosCL-Zero-Medio-BordaGrossa-Azul;NumericosCL/Zero-M-BG-Azul.png;1
876;NumericosCL-Zero-Medio-BordaPreenchida-Azul;NumericosCL/Zero-M-BP-Azul.png;1
877;NumericosCL-Zero-Grande-BordaFina-Azul;NumericosCL/Zero-G-BF-Azul.png;1
878;NumericosCL-Zero-Grande-BordaGrossa-Azul;NumericosCL/Zero-G-BG-Azul.png;1
879;NumericosCL-Zero-Grande-BordaPreenchida-Azul;NumericosCL/Zero-G-BP-Azul.png;1
880;NumericosCL-Um-Pequeno-BordaFina-Azul;NumericosCL/Um-P-BF-Azul.png;1
881;NumericosCL-Um-Pequeno-BordaGrossa-Azul;NumericosCL/Um-P-BG-Azul.png;1
882;NumericosCL-Um-Pequeno-BordaPreenchida-Azul;NumericosCL/Um-P-BP-Azul.png;1
883;NumericosCL-Um-Medio-BordaFina-Azul;NumericosCL/Um-M-BF-Azul.png;1
884;NumericosCL-Um-Medio-BordaGrossa-Azul;NumericosCL/Um-M-BG-Azul.png;1
885;NumericosCL-Um-Medio-BordaPreenchida-Azul;NumericosCL/Um-M-BP-Azul.png;1
886;NumericosCL-Um-Grande-BordaFina-Azul;NumericosCL/Um-G-BF-Azul.png;1
887;NumericosCL-Um-Grande-BordaGrossa-Azul;NumericosCL/Um-G-BG-Azul.png;1
888;NumericosCL-Um-Grande-BordaPreenchida-Azul;NumericosCL/Um-G-BP-Azul.png;1
889;NumericosCL-Dois-Pequeno-BordaFina-Azul;NumericosCL/Dois-P-BF-Azul.png;1
890;NumericosCL-Dois-Pequeno-BordaGrossa-Azul;NumericosCL/Dois-P-BG-Azul.png;1
891;NumericosCL-Dois-Pequeno-BordaPreenchida-Azul;NumericosCL/Dois-P-BP-Azul.png;1
892;NumericosCL-Dois-Medio-BordaFina-Azul;NumericosCL/Dois-M-BF-Azul.png;1
893;NumericosCL-Dois-Medio-BordaGrossa-Azul;NumericosCL/Dois-M-BG-Azul.png;1
894;NumericosCL-Dois-Medio-BordaPreenchida-Azul;NumericosCL/Dois-M-BP-Azul.png;1
895;NumericosCL-Dois-Grande-BordaFina-Azul;NumericosCL/Dois-G-BF-Azul.png;1
896;NumericosCL-Dois-Grande-BordaGrossa-Azul;NumericosCL/Dois-G-BG-Azul.png;1
897;NumericosCL-Dois-Grande-BordaPreenchida-Azul;NumericosCL/Dois-G-BP-Azul.png;1
898;NumericosCL-Tres-Pequeno-BordaFina-Azul;NumericosCL/Tres-P-BF-Azul.png;1
899;NumericosCL-Tres-Pequeno-BordaGrossa-Azul;NumericosCL/Tres-P-BG-Azul.png;1
900;NumericosCL-Tres-Pequeno-BordaPreenchida-Azul;NumericosCL/Tres-P-BP-Azul.png;1
901;NumericosCL-Tres-Medio-BordaFina-Azul;NumericosCL/Tres-M-BF-Azul.png;1
902;NumericosCL-Tres-Medio-BordaGrossa-Azul;NumericosCL/Tres-M-BG-Azul.png;1
903;NumericosCL-Tres-Medio-BordaPreenchida-Azul;NumericosCL/Tres-M-BP-Azul.png;1
904;NumericosCL-Tres-Grande-BordaFina-Azul;NumericosCL/Tres-G-BF-Azul.png;1
905;NumericosCL-Tres-Grande-BordaGrossa-Azul;NumericosCL/Tres-G-BG-Azul.png;1
906;NumericosCL-Tres-Grande-BordaPreenchida-Azul;NumericosCL/Tres-G-BP-Azul.png;1
907;NumericosCL-Quatro-Pequeno-BordaFina-Azul;NumericosCL/Quatro-P-BF-Azul.png;1
908;NumericosCL-Quatro-Pequeno-BordaGrossa-Azul;NumericosCL/Quatro-P-BG-Azul.png;1
909;NumericosCL-Quatro-Pequeno-BordaPreenchida-Azul;NumericosCL/Quatro-P-BP-Azul.png;1
910;NumericosCL-Quatro-Medio-BordaFina-Azul;NumericosCL/Quatro-M-BF-Azul.png;1
911;NumericosCL-Quatro-Medio-BordaGrossa-Azul;NumericosCL/Quatro-M-BG-Azul.png;1
912;NumericosCL-Quatro-Medio-BordaPreenchida-Azul;NumericosCL/Quatro-M-BP-Azul.png;1
913;NumericosCL-Quatro-Grande-BordaFina-Azul;NumericosCL/Quatro-G-BF-Azul.png;1
914;NumericosCL-Quatro-Grande-BordaGrossa-Azul;NumericosCL/Quatro-G-BG-Azul.png;1
915;NumericosCL-Quatro-Grande-BordaPreenchida-Azul;NumericosCL/Quatro-G-BP-Azul.png;1
916;NumericosCL-Cinco-Pequeno-BordaFina-Azul;NumericosCL/Cinco-P-BF-Azul.png;1
917;NumericosCL-Cinco-Pequeno-BordaGrossa-Azul;NumericosCL/Cinco-P-BG-Azul.png;1
918;NumericosCL-Cinco-Pequeno-BordaPreenchida-Azul;NumericosCL/Cinco-P-BP-Azul.png;1
919;NumericosCL-Cinco-Medio-BordaFina-Azul;NumericosCL/Cinco-M-BF-Azul.png;1
920;NumericosCL-Cinco-Medio-BordaGrossa-Azul;NumericosCL/Cinco-M-BG-Azul.png;1
921;NumericosCL-Cinco-Medio-BordaPreenchida-Azul;NumericosCL/Cinco-M-BP-Azul.png;1
922;NumericosCL-Cinco-Grande-BordaFina-Azul;NumericosCL/Cinco-G-BF-Azul.png;1
923;NumericosCL-Cinco-Grande-BordaGrossa-Azul;NumericosCL/Cinco-G-BG-Azul.png;1
924;NumericosCL-Cinco-Grande-BordaPreenchida-Azul;NumericosCL/Cinco-G-BP-Azul.png;1
925;NumericosCL-Seis-Pequeno-BordaFina-Azul;NumericosCL/Seis-P-BF-Azul.png;1
926;NumericosCL-Seis-Pequeno-BordaGrossa-Azul;NumericosCL/Seis-P-BG-Azul.png;1
927;NumericosCL-Seis-Pequeno-BordaPreenchida-Azul;NumericosCL/Seis-P-BP-Azul.png;1
928;NumericosCL-Seis-Medio-BordaFina-Azul;NumericosCL/Seis-M-BF-Azul.png;1
929;NumericosCL-Seis-Medio-BordaGrossa-Azul;NumericosCL/Seis-M-BG-Azul.png;1
930;NumericosCL-Seis-Medio-BordaPreenchida-Azul;NumericosCL/Seis-M-BP-Azul.png;1
931;NumericosCL-Seis-Grande-BordaFina-Azul;NumericosCL/Seis-G-BF-Azul.png;1
932;NumericosCL-Seis-Grande-BordaGrossa-Azul;NumericosCL/Seis-G-BG-Azul.png;1
933;NumericosCL-Seis-Grande-BordaPreenchida-Azul;NumericosCL/Seis-G-BP-Azul.png;1
934;NumericosCL-Sete-Pequeno-BordaFina-Azul;NumericosCL/Sete-P-BF-Azul.png;1
935;NumericosCL-Sete-Pequeno-BordaGrossa-Azul;NumericosCL/Sete-P-BG-Azul.png;1
936;NumericosCL-Sete-Pequeno-BordaPreenchida-Azul;NumericosCL/Sete-P-BP-Azul.png;1
937;NumericosCL-Sete-Medio-BordaFina-Azul;NumericosCL/Sete-M-BF-Azul.png;1
938;NumericosCL-Sete-Medio-BordaGrossa-Azul;NumericosCL/Sete-M-BG-Azul.png;1
939;NumericosCL-Sete-Medio-BordaPreenchida-Azul;NumericosCL/Sete-M-BP-Azul.png;1
940;NumericosCL-Sete-Grande-BordaFina-Azul;NumericosCL/Sete-G-BF-Azul.png;1
941;NumericosCL-Sete-Grande-BordaGrossa-Azul;NumericosCL/Sete-G-BG-Azul.png;1
942;NumericosCL-Sete-Grande-BordaPreenchida-Azul;NumericosCL/Sete-G-BP-Azul.png;1
943;NumericosCL-Oito-Pequeno-BordaFina-Azul;NumericosCL/Oito-P-BF-Azul.png;1
944;NumericosCL-Oito-Pequeno-BordaGrossa-Azul;NumericosCL/Oito-P-BG-Azul.png;1
945;NumericosCL-Oito-Pequeno-BordaPreenchida-Azul;NumericosCL/Oito-P-BP-Azul.png;1
946;NumericosCL-Oito-Medio-BordaFina-Azul;NumericosCL/Oito-M-BF-Azul.png;1
947;NumericosCL-Oito-Medio-BordaGrossa-Azul;NumericosCL/Oito-M-BG-Azul.png;1
948;NumericosCL-Oito-Medio-BordaPreenchida-Azul;NumericosCL/Oito-M-BP-Azul.png;1
949;NumericosCL-Oito-Grande-BordaFina-Azul;NumericosCL/Oito-G-BF-Azul.png;1
950;NumericosCL-Oito-Grande-BordaGrossa-Azul;NumericosCL/Oito-G-BG-Azul.png;1
951;NumericosCL-Oito-Grande-BordaPreenchida-Azul;NumericosCL/Oito-G-BP-Azul.png;1
952;NumericosCL-Nove-Pequeno-BordaFina-Azul;NumericosCL/Nove-P-BF-Azul.png;1
953;NumericosCL-Nove-Pequeno-BordaGrossa-Azul;NumericosCL/Nove-P-BG-Azul.png;1
954;NumericosCL-Nove-Pequeno-BordaPreenchida-Azul;NumericosCL/Nove-P-BP-Azul.png;1
955;NumericosCL-Nove-Medio-BordaFina-Azul;NumericosCL/Nove-M-BF-Azul.png;1
956;NumericosCL-Nove-Medio-BordaGrossa-Azul;NumericosCL/Nove-M-BG-Azul.png;1
957;NumericosCL-Nove-Medio-BordaPreenchida-Azul;NumericosCL/Nove-M-BP-Azul.png;1
958;NumericosCL-Nove-Grande-BordaFina-Azul;NumericosCL/Nove-G-BF-Azul.png;1
959;NumericosCL-Nove-Grande-BordaGrossa-Azul;NumericosCL/Nove-G-BG-Azul.png;1
960;NumericosCL-Nove-Grande-BordaPreenchida-Azul;NumericosCL/Nove-G-BP-Azul.png;1
961;NumericosCL-Dez-Pequeno-BordaFina-Azul;NumericosCL/Dez-P-BF-Azul.png;1
962;NumericosCL-Dez-Pequeno-BordaGrossa-Azul;NumericosCL/Dez-P-BG-Azul.png;1
963;NumericosCL-Dez-Pequeno-BordaPreenchida-Azul;NumericosCL/Dez-P-BP-Azul.png;1
964;NumericosCL-Dez-Medio-BordaFina-Azul;NumericosCL/Dez-M-BF-Azul.png;1
965;NumericosCL-Dez-Medio-BordaGrossa-Azul;NumericosCL/Dez-M-BG-Azul.png;1
966;NumericosCL-Dez-Medio-BordaPreenchida-Azul;NumericosCL/Dez-M-BP-Azul.png;1
967;NumericosCL-Dez-Grande-BordaFina-Azul;NumericosCL/Dez-G-BF-Azul.png;1
968;NumericosCL-Dez-Grande-BordaGrossa-Azul;NumericosCL/Dez-G-BG-Azul.png;1
969;NumericosCL-Dez-Grande-BordaPreenchida-Azul;NumericosCL/Dez-G-BP-Azul.png;1
970;NumericosCL-Zero-Pequeno-BordaFina-Vermelho;NumericosCL/Zero-P-BF-Vermelho.png;1
971;NumericosCL-Zero-Pequeno-BordaGrossa-Vermelho;NumericosCL/Zero-P-BG-Vermelho.png;1
972;NumericosCL-Zero-Pequeno-BordaPreenchida-Vermelho;NumericosCL/Zero-P-BP-Vermelho.png;1
973;NumericosCL-Zero-Medio-BordaFina-Vermelho;NumericosCL/Zero-M-BF-Vermelho.png;1
974;NumericosCL-Zero-Medio-BordaGrossa-Vermelho;NumericosCL/Zero-M-BG-Vermelho.png;1
975;NumericosCL-Zero-Medio-BordaPreenchida-Vermelho;NumericosCL/Zero-M-BP-Vermelho.png;1
976;NumericosCL-Zero-Grande-BordaFina-Vermelho;NumericosCL/Zero-G-BF-Vermelho.png;1
977;NumericosCL-Zero-Grande-BordaGrossa-Vermelho;NumericosCL/Zero-G-BG-Vermelho.png;1
978;NumericosCL-Zero-Grande-BordaPreenchida-Vermelho;NumericosCL/Zero-G-BP-Vermelho.png;1
979;NumericosCL-Um-Pequeno-BordaFina-Vermelho;NumericosCL/Um-P-BF-Vermelho.png;1
980;NumericosCL-Um-Pequeno-BordaGrossa-Vermelho;NumericosCL/Um-P-BG-Vermelho.png;1
981;NumericosCL-Um-Pequeno-BordaPreenchida-Vermelho;NumericosCL/Um-P-BP-Vermelho.png;1
982;NumericosCL-Um-Medio-BordaFina-Vermelho;NumericosCL/Um-M-BF-Vermelho.png;1
983;NumericosCL-Um-Medio-BordaGrossa-Vermelho;NumericosCL/Um-M-BG-Vermelho.png;1
984;NumericosCL-Um-Medio-BordaPreenchida-Vermelho;NumericosCL/Um-M-BP-Vermelho.png;1
985;NumericosCL-Um-Grande-BordaFina-Vermelho;NumericosCL/Um-G-BF-Vermelho.png;1
986;NumericosCL-Um-Grande-BordaGrossa-Vermelho;NumericosCL/Um-G-BG-Vermelho.png;1
987;NumericosCL-Um-Grande-BordaPreenchida-Vermelho;NumericosCL/Um-G-BP-Vermelho.png;1
988;NumericosCL-Dois-Pequeno-BordaFina-Vermelho;NumericosCL/Dois-P-BF-Vermelho.png;1
989;NumericosCL-Dois-Pequeno-BordaGrossa-Vermelho;NumericosCL/Dois-P-BG-Vermelho.png;1
990;NumericosCL-Dois-Pequeno-BordaPreenchida-Vermelho;NumericosCL/Dois-P-BP-Vermelho.png;1
991;NumericosCL-Dois-Medio-BordaFina-Vermelho;NumericosCL/Dois-M-BF-Vermelho.png;1
992;NumericosCL-Dois-Medio-BordaGrossa-Vermelho;NumericosCL/Dois-M-BG-Vermelho.png;1
993;NumericosCL-Dois-Medio-BordaPreenchida-Vermelho;NumericosCL/Dois-M-BP-Vermelho.png;1
994;NumericosCL-Dois-Grande-BordaFina-Vermelho;NumericosCL/Dois-G-BF-Vermelho.png;1
995;NumericosCL-Dois-Grande-BordaGrossa-Vermelho;NumericosCL/Dois-G-BG-Vermelho.png;1
996;NumericosCL-Dois-Grande-BordaPreenchida-Vermelho;NumericosCL/Dois-G-BP-Vermelho.png;1
997;NumericosCL-Tres-Pequeno-BordaFina-Vermelho;NumericosCL/Tres-P-BF-Vermelho.png;1
998;NumericosCL-Tres-Pequeno-BordaGrossa-Vermelho;NumericosCL/Tres-P-BG-Vermelho.png;1
999;NumericosCL-Tres-Pequeno-BordaPreenchida-Vermelho;NumericosCL/Tres-P-BP-Vermelho.png;1
1000;NumericosCL-Tres-Medio-BordaFina-Vermelho;NumericosCL/Tres-M-BF-Vermelho.png;1
1001;NumericosCL-Tres-Medio-BordaGrossa-Vermelho;NumericosCL/Tres-M-BG-Vermelho.png;1
1002;NumericosCL-Tres-Medio-BordaPreenchida-Vermelho;NumericosCL/Tres-M-BP-Vermelho.png;1
1003;NumericosCL-Tres-Grande-BordaFina-Vermelho;NumericosCL/Tres-G-BF-Vermelho.png;1
1004;NumericosCL-Tres-Grande-BordaGrossa-Vermelho;NumericosCL/Tres-G-BG-Vermelho.png;1
1005;NumericosCL-Tres-Grande-BordaPreenchida-Vermelho;NumericosCL/Tres-G-BP-Vermelho.png;1
1006;NumericosCL-Quatro-Pequeno-BordaFina-Vermelho;NumericosCL/Quatro-P-BF-Vermelho.png;1
1007;NumericosCL-Quatro-Pequeno-BordaGrossa-Vermelho;NumericosCL/Quatro-P-BG-Vermelho.png;1
1008;NumericosCL-Quatro-Pequeno-BordaPreenchida-Vermelho;NumericosCL/Quatro-P-BP-Vermelho.png;1
1009;NumericosCL-Quatro-Medio-BordaFina-Vermelho;NumericosCL/Quatro-M-BF-Vermelho.png;1
1010;NumericosCL-Quatro-Medio-BordaGrossa-Vermelho;NumericosCL/Quatro-M-BG-Vermelho.png;1
1011;NumericosCL-Quatro-Medio-BordaPreenchida-Vermelho;NumericosCL/Quatro-M-BP-Vermelho.png;1
1012;NumericosCL-Quatro-Grande-BordaFina-Vermelho;NumericosCL/Quatro-G-BF-Vermelho.png;1
1013;NumericosCL-Quatro-Grande-BordaGrossa-Vermelho;NumericosCL/Quatro-G-BG-Vermelho.png;1
1014;NumericosCL-Quatro-Grande-BordaPreenchida-Vermelho;NumericosCL/Quatro-G-BP-Vermelho.png;1
1015;NumericosCL-Cinco-Pequeno-BordaFina-Vermelho;NumericosCL/Cinco-P-BF-Vermelho.png;1
1016;NumericosCL-Cinco-Pequeno-BordaGrossa-Vermelho;NumericosCL/Cinco-P-BG-Vermelho.png;1
1017;NumericosCL-Cinco-Pequeno-BordaPreenchida-Vermelho;NumericosCL/Cinco-P-BP-Vermelho.png;1
1018;NumericosCL-Cinco-Medio-BordaFina-Vermelho;NumericosCL/Cinco-M-BF-Vermelho.png;1
1019;NumericosCL-Cinco-Medio-BordaGrossa-Vermelho;NumericosCL/Cinco-M-BG-Vermelho.png;1
1020;NumericosCL-Cinco-Medio-BordaPreenchida-Vermelho;NumericosCL/Cinco-M-BP-Vermelho.png;1
1021;NumericosCL-Cinco-Grande-BordaFina-Vermelho;NumericosCL/Cinco-G-BF-Vermelho.png;1
1022;NumericosCL-Cinco-Grande-BordaGrossa-Vermelho;NumericosCL/Cinco-G-BG-Vermelho.png;1
1023;NumericosCL-Cinco-Grande-BordaPreenchida-Vermelho;NumericosCL/Cinco-G-BP-Vermelho.png;1
1024;NumericosCL-Seis-Pequeno-BordaFina-Vermelho;NumericosCL/Seis-P-BF-Vermelho.png;1
1025;NumericosCL-Seis-Pequeno-BordaGrossa-Vermelho;NumericosCL/Seis-P-BG-Vermelho.png;1
1026;NumericosCL-Seis-Pequeno-BordaPreenchida-Vermelho;NumericosCL/Seis-P-BP-Vermelho.png;1
1027;NumericosCL-Seis-Medio-BordaFina-Vermelho;NumericosCL/Seis-M-BF-Vermelho.png;1
1028;NumericosCL-Seis-Medio-BordaGrossa-Vermelho;NumericosCL/Seis-M-BG-Vermelho.png;1
1029;NumericosCL-Seis-Medio-BordaPreenchida-Vermelho;NumericosCL/Seis-M-BP-Vermelho.png;1
1030;NumericosCL-Seis-Grande-BordaFina-Vermelho;NumericosCL/Seis-G-BF-Vermelho.png;1
1031;NumericosCL-Seis-Grande-BordaGrossa-Vermelho;NumericosCL/Seis-G-BG-Vermelho.png;1
1032;NumericosCL-Seis-Grande-BordaPreenchida-Vermelho;NumericosCL/Seis-G-BP-Vermelho.png;1
1033;NumericosCL-Sete-Pequeno-BordaFina-Vermelho;NumericosCL/Sete-P-BF-Vermelho.png;1
1034;NumericosCL-Sete-Pequeno-BordaGrossa-Vermelho;NumericosCL/Sete-P-BG-Vermelho.png;1
1035;NumericosCL-Sete-Pequeno-BordaPreenchida-Vermelho;NumericosCL/Sete-P-BP-Vermelho.png;1
1036;NumericosCL-Sete-Medio-BordaFina-Vermelho;NumericosCL/Sete-M-BF-Vermelho.png;1
1037;NumericosCL-Sete-Medio-BordaGrossa-Vermelho;NumericosCL/Sete-M-BG-Vermelho.png;1
1038;NumericosCL-Sete-Medio-BordaPreenchida-Vermelho;NumericosCL/Sete-M-BP-Vermelho.png;1
1039;NumericosCL-Sete-Grande-BordaFina-Vermelho;NumericosCL/Sete-G-BF-Vermelho.png;1
1040;NumericosCL-Sete-Grande-BordaGrossa-Vermelho;NumericosCL/Sete-G-BG-Vermelho.png;1
1041;NumericosCL-Sete-Grande-BordaPreenchida-Vermelho;NumericosCL/Sete-G-BP-Vermelho.png;1
1042;NumericosCL-Oito-Pequeno-BordaFina-Vermelho;NumericosCL/Oito-P-BF-Vermelho.png;1
1043;NumericosCL-Oito-Pequeno-BordaGrossa-Vermelho;NumericosCL/Oito-P-BG-Vermelho.png;1
1044;NumericosCL-Oito-Pequeno-BordaPreenchida-Vermelho;NumericosCL/Oito-P-BP-Vermelho.png;1
1045;NumericosCL-Oito-Medio-BordaFina-Vermelho;NumericosCL/Oito-M-BF-Vermelho.png;1
1046;NumericosCL-Oito-Medio-BordaGrossa-Vermelho;NumericosCL/Oito-M-BG-Vermelho.png;1
1047;NumericosCL-Oito-Medio-BordaPreenchida-Vermelho;NumericosCL/Oito-M-BP-Vermelho.png;1
1048;NumericosCL-Oito-Grande-BordaFina-Vermelho;NumericosCL/Oito-G-BF-Vermelho.png;1
1049;NumericosCL-Oito-Grande-BordaGrossa-Vermelho;NumericosCL/Oito-G-BG-Vermelho.png;1
1050;NumericosCL-Oito-Grande-BordaPreenchida-Vermelho;NumericosCL/Oito-G-BP-Vermelho.png;1
1051;NumericosCL-Nove-Pequeno-BordaFina-Vermelho;NumericosCL/Nove-P-BF-Vermelho.png;1
1052;NumericosCL-Nove-Pequeno-BordaGrossa-Vermelho;NumericosCL/Nove-P-BG-Vermelho.png;1
1053;NumericosCL-Nove-Pequeno-BordaPreenchida-Vermelho;NumericosCL/Nove-P-BP-Vermelho.png;1
1054;NumericosCL-Nove-Medio-BordaFina-Vermelho;NumericosCL/Nove-M-BF-Vermelho.png;1
1055;NumericosCL-Nove-Medio-BordaGrossa-Vermelho;NumericosCL/Nove-M-BG-Vermelho.png;1
1056;NumericosCL-Nove-Medio-BordaPreenchida-Vermelho;NumericosCL/Nove-M-BP-Vermelho.png;1
1057;NumericosCL-Nove-Grande-BordaFina-Vermelho;NumericosCL/Nove-G-BF-Vermelho.png;1
1058;NumericosCL-Nove-Grande-BordaGrossa-Vermelho;NumericosCL/Nove-G-BG-Vermelho.png;1
1059;NumericosCL-Nove-Grande-BordaPreenchida-Vermelho;NumericosCL/Nove-G-BP-Vermelho.png;1
1060;NumericosCL-Dez-Pequeno-BordaFina-Vermelho;NumericosCL/Dez-P-BF-Vermelho.png;1
1061;NumericosCL-Dez-Pequeno-BordaGrossa-Vermelho;NumericosCL/Dez-P-BG-Vermelho.png;1
1062;NumericosCL-Dez-Pequeno-BordaPreenchida-Vermelho;NumericosCL/Dez-P-BP-Vermelho.png;1
1063;NumericosCL-Dez-Medio-BordaFina-Vermelho;NumericosCL/Dez-M-BF-Vermelho.png;1
1064;NumericosCL-Dez-Medio-BordaGrossa-Vermelho;NumericosCL/Dez-M-BG-Vermelho.png;1
1065;NumericosCL-Dez-Medio-BordaPreenchida-Vermelho;NumericosCL/Dez-M-BP-Vermelho.png;1
1066;NumericosCL-Dez-Grande-BordaFina-Vermelho;NumericosCL/Dez-G-BF-Vermelho.png;1
1067;NumericosCL-Dez-Grande-BordaGrossa-Vermelho;NumericosCL/Dez-G-BG-Vermelho.png;1
1068;NumericosCL-Dez-Grande-BordaPreenchida-Vermelho;NumericosCL/Dez-G-BP-Vermelho.png;1
